,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NB: 2025/26 are interim figures,,,
,2010-11,,,,2011-12,,,,2012-13,,,,2013-14,,,,2014-15,,,,2015-16,,,,2016-17,,,,2017-18,,,,2018-19,,,,2019-20,,,,2020-21,,,,2021-22,,,,2022-23,,,,2023-24,,,,2024-25,,,,2025-26,,,
Site,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e,kWh,Q1-3,Q4,kg CO2e
Adult Training Centre - Aspire - Bramley Fulfilling Lives,"99,469","71,388","28,081","47,339","103,812","76,668","27,144","47,145","94,552","69,554","24,998","43,132","97,125","68,820","28,305","44,648","95,690","69,065","26,625","46,442","94,200","60,142","34,058","41,831","78,686","54,849","23,837","30,981","95,889","68,511","27,378","31,836","97,120","72,458","24,662","26,814","90,712","65,932","24,780","22,629","80,757","58,155","22,602","18,357","85,077","61,819","23,258","17,624","88,271","60,390","27,881","17,452","79,112","57,206","21,906","16,382","91,580","61,572","30,009","18,060",86300.38848,69261.1,17039.28848,15275.16876
ARCHIVE - Changing Pavilion - Woodhouse Moor Bowling Pavilion,0,0,0,0,0,0,0,0,0,0,0,0,288,166,122,134.2494,342,342,0,169.03692,"3,852","2,894",958,"1,732","3,570","1,760","1,810","1,362","3,598","2,573","1,025","1,195","2,283","1,986",297.3,638.025365,684.9,542.8,142.1,171.868874,389.6,381.6,8,90.664864,275,275,0,58.39075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Childrens Home - Bodmin Road,"43,205","33,614","9,591","20,649","67,103","44,558","22,545","30,514","53,205","36,174","17,031","24,228","44,776","29,713","15,063","20,682","43,847","33,531","10,316","21,341","15,972","15,972",0,"7,382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Childrens Home - Inglewood,"41,488","28,000","13,488","19,686","50,724","27,456","23,268","23,115","43,551","27,865","15,686","19,806","17,547","14,480","3,067","7,966","3,677","3,090",587,"1,799","1,619","1,499",120,742.26881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Childrens Home - Iveson Approach ,0,0,0,0,"8,138","1,341","6,797","3,733","3,041","3,041",0,"1,399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Childrens Home - Wood Lane Learning Care Unit,"29,188","29,188",0,"14,165","45,148","34,632","10,516","20,493","38,104","24,439","13,665","17,330","25,372","21,388","3,984","11,497","2,650","2,650",0,"1,310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Alston Lane,"9,820","7,604","2,216","4,692","5,786","3,455","2,331","2,634","4,581","2,279","2,302","2,074","2,265",513,"1,752","1,094","3,127","2,484",643,"1,525",247,247,0,114.16093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Bangladeshi Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Beckhill Garth Sheltered Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - BITMO - 3 Winrose Grove Communal Room,"3,952","3,189",763,"1,893","5,652","4,614","1,038","2,563","4,471","3,149","1,322","2,038","3,499","3,191",308,"1,574","2,068","2,068",0,"1,022","1,604","1,090",514,715.5808,841,841,0,346.53405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Chaucer Avenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Communal Room - 60 and 62 Belle Isle Circus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Cranmore Green Sheltered Housing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Drighlington Meeting Hall Library,"16,823","8,586","8,237","7,890","12,740","9,794","2,946","5,783","16,712","12,431","4,281","7,626","15,533","10,953","4,580","7,143","13,943","9,567","4,376","6,751","10,986","8,587","2,399","4,957","5,778","3,826","1,952","2,263","11,925","8,278","3,647","3,943","12,008","9,085","2,923","3,319","7,929","7,929",0,"2,027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Harehills Place,"11,782","8,543","3,239","5,610","31,607","29,685","1,922","14,303",929,929,0,427.35858,"3,008",0,"3,008","1,487","2,093","2,093",0,"1,034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Headingley,0,0,0,0,19,7,12,8.68459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Kentmere,"56,278","35,398","20,880","26,618","42,051","26,528","15,523","19,133","46,561","26,094","20,467","21,121","42,989","21,568","21,421","20,196","33,880","21,422","12,458","16,346","45,330","22,168","23,162","19,790","33,928","17,773","16,155","13,003","33,993","26,174","7,819","11,415","14,331","14,331",0,"4,057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Little London,"16,800","16,800",0,"8,153","22,117","15,468","6,649","10,051","13,985","8,639","5,346","6,356","11,997","7,424","4,573","5,567","9,217","5,213","4,004","4,427","2,395","2,395",0,"1,107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Meanwood,"29,794","21,986","7,808","14,200","28,168","18,845","9,323","12,808","23,817","13,129","10,688","10,801","19,900","12,421","7,479","9,230","25,164","16,590","8,574","12,163","17,116","12,849","4,267","7,697","13,636","4,268","9,368","5,052","17,209","12,326","4,883","5,715","11,365","11,365",0,"3,217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Muslim Centre and Pakistani Community Education and Training Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Parkwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Seacroft Family Activity Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - South Gipton ,"17,489","17,489",0,"8,488","9,214","9,214",0,"4,165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Stanhope Memorial Hall,"6,039","6,039",0,"2,931","5,684","5,684",0,"2,569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - The 59 Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - West Leeds Centre,"54,797","39,152","15,645","26,073","17,153","16,231",922,"7,761","2,744","1,839",905,"1,249","2,740","1,839",901,"1,265","2,506","1,836",670,"1,217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - West Park Curriculum Development and IT Centre,"208,934","157,086","51,848","99,673","131,129","86,680","44,449","59,631","75,056","75,056",0,"34,527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Woodhouse,"39,843","27,669","12,174","18,931","4,077","4,077",0,"1,843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Community Centre - Woodsley Road Youth and Community Centre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Computer Centre - Apex House,"1,849,410","1,379,928","469,483","881,922","1,784,800","1,372,619","412,181","810,104","18,978","18,978",0,"8,730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - 1 Eastgate,"1,154","1,154",0,560.04774,376,376,0,169.9708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - 180 - 182 Chapeltown Road,"50,075","38,246","11,829","23,908","34,341","25,063","9,278","15,598","24,068","15,830","8,238","10,952","8,350","6,352","1,998","3,817","5,636","4,827",809,"2,760","7,900","5,601","2,299","3,536","4,089","2,221","1,868","1,572","1,744","1,744",0,613.12064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - 2 Great George Street,"491,092","361,530","129,562","234,023","429,466","319,732","109,734","195,015","372,634","270,298","102,335","169,931","370,505","271,755","98,750","169,869","341,510","257,313","84,197","166,095","314,319","231,478","82,842","141,122","295,424","214,957","80,466","116,862","308,229","225,472","82,757","102,693","126,051","116,970","9,081","35,432","49,406","30,839","18,568","12,211","48,397","38,529","9,868","11,078","1,633","1,633",0,346.756123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - 21 - 27 The Headrow - Housing Advisory Service,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - 92 - 94 Vicar Lane,"23,554","23,554",0,"11,431","11,484","11,484",0,"5,191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Adult Social Care - Unit 1 Acorn Business Park,"17,178","14,018","3,160","8,232","17,607","8,571","9,036","8,031","7,040","5,017","2,023","3,209","4,888","2,652","2,236","2,287","21,420","11,951","9,469","10,283","32,592","20,468","12,124","14,456","21,525","12,544","8,982","8,326",506.5,506.5,0,178.06514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Adult Social Care Community Support Base - 14 Stratford Court,"17,829","8,982","8,847","8,358","14,811","7,088","7,723","6,757","10,540","7,699","2,841","4,807","21,567","3,793","17,774","10,475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - AVHL Headquarters - Arndale House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - BITMO - Credit Union and Community Building - 26a Broom Crescent,"2,375","2,375",0,"1,153","20,869","20,415",454,"9,437","8,384","5,221","3,163","3,811","7,431","6,025","1,406","3,379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Blenheim Centre,"324,777","256,343","68,434","155,341","164,152","110,590","53,561","74,632","23,400","17,136","6,264","10,673","10,010","9,928",81.8,"4,463","1,473","1,473",0,727.896702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Boggart Hill Neighbourhood Housing Office,"2,304","1,728",576,"1,099","74,929","44,664","30,265","34,113","54,713","33,921","20,792","24,867","47,057","27,591","19,466","21,913","16,929","12,575","4,354","8,228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Brownlee Stone Centre,"6,795","6,795",0,"3,298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Canon House,"100,190","77,470","22,720","47,868","42,228","42,228",0,"19,089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Chapeltown and Harehills Neighbourhood Housing Office,"17,035","8,971","8,064","7,999","19,116","15,976","3,140","8,666","9,240","6,178","3,062","4,206","9,239","6,177","3,062","4,265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - City Varieties Music Hall Office,"11,386","11,386",0,"5,526","10,395","7,478","2,917","4,722","10,584","5,758","4,826","4,799","9,765","7,996","1,769","4,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Ebor Gardens Design Centre,"16,896","3,502","13,394","7,754","4,260","2,861","1,399","1,937","4,185","2,798","1,387","1,905","4,186","2,798","1,388","1,932","4,615","2,795","1,820","2,223","4,402","4,402",0,"2,035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Elmete Professional Development Centre,"148,272","94,675","53,597","70,175","25,384","25,384",0,"11,475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - ENEHL - 45 Glensdale Terrace,"2,601","2,236",365,"1,250",528,354,174,240.06918,83,83,0,38.18166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Environment and Neighbourhoods Community Safety Signpost Team ,"28,376","13,818","14,558","13,287","27,015","15,228","11,787","12,306","22,790","14,550","8,240","10,364","30,861","20,796","10,065","14,239","24,416","12,452","11,964","11,684","22,047","16,550","5,497","9,914","10,460","5,497","4,963","4,010","20,208","13,184","7,023","6,623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Environmental Health - Asbestos Advice Office - 16 Rombalds Terrace,"1,762","1,762",0,855.11622,"1,430",377,"1,053",654.82391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Environmental Health - Millshaw Park Way,"77,581","58,367","19,214","37,012","69,198","51,064","18,133","31,425","67,360","49,684","17,677","30,730","72,343","54,055","18,288","33,120","74,980","55,801","19,178","36,444","70,850","51,422","19,428","31,772","59,803","42,256","17,547","23,580","72,454","53,342","19,112","24,163","70,623","53,209","17,414","19,513","71,221","52,518","18,703","17,784","52,874","38,957","13,917","12,037","54,407","39,315","15,092","11,266","46,792","44,733","2,059","9,077","1,969","1,969",0,407.6671519,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Farnley Hall,"94,392","60,652","33,740","44,687","117,256","89,343","27,913","53,228","91,927","65,766","26,161","41,908","26,949","26,949",0,"12,005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Greenhill Centre,0,0,0,0,0,0,0,0,"13,545","10,857","2,688","6,192","8,536","5,772","2,764","3,937","6,440","4,162","2,278","3,110",2,2,0,0.92438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Greystones - Leeds Crisis Centre,"9,016","6,485","2,531","4,291","4,303","3,964",339,"1,948",89,89,0,40.94178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Harehills Jobshop - 241 Roundhay Road,"7,001","7,001",0,"3,398","6,952","6,952",0,"3,143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Headingley Annexe,"15,925","9,282","6,643","7,508","7,962","5,273","2,689","3,621","7,178","3,747","3,431","3,252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Home Care Team Leader Office - 36 Beckhill Garth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Homecase Team Leaders Base - 48 Holmsley House,"6,326","4,826","1,500","3,020","3,718","3,718",0,"1,681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Housing Leeds - Westfield House,"58,180","50,994","7,186","27,996","50,446","37,343","13,103","22,909","46,802","29,934","16,868","21,285","48,442","30,750","17,692","22,443","38,075","28,176","9,899","18,501","31,758","22,790","8,968","14,229","13,335","8,735","4,600","5,216","16,715","16,512",203.2,"5,862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Jobs and Skills Job Shop - 21 Penny Hill Centre,"7,525","7,525",0,"3,652","21,459","12,181","9,278","9,774","11,959","6,818","5,141","5,427","1,649","1,233",416,754.889,948,574,374,456.5643,163,163,0,75.33697,203,203,0,83.64615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Kimberley House,"27,919","20,008","7,911","13,286","13,007","13,007",0,"5,880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Leeds Tenants Federation - Westminster Buildings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Leeming House,"42,695","42,695",0,"20,720","65,010","65,010",0,"29,388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Leonardo Building,"280,591","210,070","70,521","133,828","282,749","207,012","75,738","128,420","292,551","220,249","72,302","133,528","271,201","201,732","69,468","124,203","236,527","175,056","61,471","114,934","217,982","163,198","54,784","98,002","183,580","134,462","49,118","72,673","164,582","128,901","35,682","55,417","69,284","59,490","9,793","19,343","39,614","27,332","12,282","9,849","34,639","26,368","8,270","7,904","17,629","17,629",0,"3,743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Library Headquarters,"338,022","291,548","46,474","162,500","140,453","105,091","35,362","63,774","128,593","94,993","33,600","58,667","129,282","94,669","34,613","59,281","122,822","91,402","31,420","59,698","54,048","54,048",0,"24,980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Little London Neighbourhood Housing Office,"28,066","28,066",0,"13,621","39,659","24,650","15,009","18,047","25,845","13,370","12,475","11,708","21,680","21,680",0,"9,658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Marketing Leeds - 53 The Calls,"8,470","8,470",0,"4,111","13,638","8,058","5,580","6,210","4,721","4,721",0,"2,172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Meanwood Neighbourhood Housing Office,"41,071","36,735","4,336","19,788","23,598","23,598",0,"10,667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Merrion House,"1,891,151","1,442,913","448,237","902,886","1,716,360","1,288,215","428,145","779,293","1,573,610","1,188,298","385,311","718,289","1,597,167","1,251,672","345,495","728,359","1,309,787","1,058,569","251,218","639,319","176,177","121,754","54,422","78,698","79,010","79,010",0,"32,556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Middleton Park Complex - Leedswatch,"949,600","696,884","252,716","452,445","1,022,086","760,094","261,992","464,122","267,221","267,221",0,"122,927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARCHIVE - Council Offices - Neighbourhood Wardens Service - 39 Bellbrooke Place,"11,649","10,357","1,292","5,610","2,666","2,666",0,"1,205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
